file_in,title,journal,average marginal component effect,average treatment effect,carr.{20}exper,\bcausal\b,causal inference,choice experi,coefficient,condition,"conduct.{1,70}exper",confidence interval,joint analysis,joint experiment,control,control condition,control group,design,difference-in-differences,\beffect\b,estimator,"experi.{1,120}conduct",experi.{20}carri,"experi.{1,40}we","experi.{1,30}design","experiment.{1,10}design","experiment.{1,10}group","experiment.{1,10}manipul","experiment.{1,10}research",field experiment,"group.{1,10}treat",instrumental variable,interaction,internet experiment,intervention,"i{1,20}ran","i{1,20}random",lab experiment,laboratory experiment,likelihood estimator,list experim,list survey,manipulat,marginal means,maximum likelihood estimator,measure,mechanical turk,mturk,multilevel experiment,natural experiment,null result,\bols\b,"original.{1,10}experim",\bour\b,"our.{1,10}game","our.{1,20}experi","our.{1,30}find",p <,p =,p >,p<,p=,p>,participa,"participants.{1,30}assign",plot,polimetrix,post-test,posttest,pre-experiment,pre-test,predict,predicted probab,pretest,qualtrics,quasi-experi,random utility model,"random.{1,30}assign",randomi[sz]ed control trial,rct,rdd,recruit,"recruit.{1,20}participa","recruit.{1,20}respond","recruit.{1,20}subject",regression,respon,"respond.{1,10}were",review,sample size,simulat,statistical significance,statistically significant,"study.{1,20}experi",subject,"subject.{1,20}recruit",survey experi,systematic review,the experi,this experi,treatment effect,treatment group,thought experi,group experi,"use.{1,30}experi","using.{1,10}experiment","utili[sz].{1,70}exper",validity,vignette,vignette experiment,\bwe\b,"we.{1,150}experiment","we.{1,20}carr","we.{1,20}conduct","we.{1,20}design","we.{1,20}field","we.{1,20}find","we.{1,20}ran","we.{1,20}randomi","we.{1,20}recrui","we.{1,20}test","we.{1,40}design",yougov,µ,β,computation,regression discontinuity,discrete choice,cluster,choice experi,monte carlo,player,"experi.{1,10}condition","experi.{1,10}session",counterfact,count_experiment,exp_header,exp_sum,exp_avg,prereg_context,prereg_term_context,nchar
10.1111_ajps.12408,Predispositions and the political behavior of american economic elites: evidence from technology entrepreneurs,American Journal of Political Science,0,0,0,2,0,0,4,1,1,1,0,0,3,0,0,0,0,2,0,3,0,4,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,83,0,0,4,22,0,0,3,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,1,0,0,0,8,41,0,9,1,0,0,0,0,1,0,6,0,2,0,0,0,0,0,0,0,0,2,0,0,170,4,0,13,0,0,5,2,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,434,3.26315789473684,erests of the technology industry. 27 this analysis was not preregistered; we conceived it on the basis of a comment from a peer reviewer. table 6 technology entrepreneurs no more likely to oppose regulating technology products than democratic groups dv = opposition to regulation of particular products and services (0–1 scale) technology elites 0.083∗∗ (0.014) tech product/service 0.053∗∗ (0.006) technology elites × tech product/service 0.012 (0.016) constant (b,"ly test the relevant hypotheses about differences between the groups we discuss, as laid out in our pre-analysis plan. 22 we ask the standard american national election studies party identification question and include leaners as partisans. (c) just those people in the public who identify as democrats and have college degrees,23 (d) just demo- cratic donors, (",86792
10.1111_ajps.12408,Predispositions and the political behavior of american economic elites: evidence from technology entrepreneurs,American Journal of Political Science,0,0,0,2,0,0,4,1,1,1,0,0,3,0,0,0,0,2,0,3,0,4,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,83,0,0,4,22,0,0,3,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,1,0,0,0,8,41,0,9,1,0,0,0,0,1,0,6,0,2,0,0,0,0,0,0,0,0,2,0,0,170,4,0,13,0,0,5,2,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,434,3.26315789473684,"elated policy domains. most impor- tantly, with a series of preregistered comparisons and sur- vey experiments, we show that technology entrepreneurs’ opposition to government regulation can be traced at least partly to positive predispositions toward markets and entrepreneurship—predispositions we also show are already evident in a sample of undergraduate computer science majors who have demonstrated interest in joining the industry in the future. we also show ",trepreneurs to other groups appendix i: forbes 400 individuals coded as in technol- ogy appendix j: pre-analysis plan and questionnaire appendix k: references for appendices,86792
10.1111_ajps.12413,Norms versus action: why voters fail to sanction malfeasance in brazil,American Journal of Political Science,0,4,0,4,1,0,1,7,3,3,0,0,6,1,1,11,0,29,1,1,0,11,0,0,0,0,0,28,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,56,0,5,5,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42,4,10,1,0,0,0,0,1,0,3,0,1,0,14,3,0,0,1,0,0,1,51,37,71,27,0,2,2,5,4,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,76,0,498,3.74436090225564,"unded by evidence in governance and politics (egap), and is preregistered with egap (id 20151118aa). approval was obtained from the institutional review boards of boston university (protocol 4094x), mit (protocol 1604551604), and the universidade federal de pernambuco (número de parecer 1571592). democracy offers a solution to the problem of po- litical malfeasance: vertical accountability. provided that voters obtain credible information about official wrong- ","taketa initiative on information and accountability, funded by evidence in governance and politics (egap), and is preregistered with egap (id 20151118aa). approval was obtained from the institutional review boards of boston university (protocol 4094x), mit (protocol 1604551604), and the universidade federal de pernambuco (número de parecer 1571592). d",75595
10.1111_ajps.12413,Norms versus action: why voters fail to sanction malfeasance in brazil,American Journal of Political Science,0,4,0,4,1,0,1,7,3,3,0,0,6,1,1,11,0,29,1,1,0,11,0,0,0,0,0,28,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,56,0,5,5,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42,4,10,1,0,0,0,0,1,0,3,0,1,0,14,3,0,0,1,0,0,1,51,37,71,27,0,2,2,5,4,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,76,0,498,3.74436090225564,"algo, and marcus andré melo than the field experiment, was preregistered with evi- dence in governance and politics (egap) prior to our access to the outcome data. in the supporting informa- tion (si), we expand on how the present analysis relates to the pap. field experiment our field experiment was conducted in partnership with the state accounts court of pernambuco (tce-pe). we chose pernambuco largely because of the professionalism and efficiency of the tce","and accountability, funded by evidence in governance and politics (egap), and is preregistered with egap (id 20151118aa). approval was obtained from the institutional review boards of boston university (protocol 4094x), mit (protocol 1604551604), and the universidade federal de pernambuco (número de parecer 1571592). democracy offers a solution to the",75595
10.1111_ajps.12413,Norms versus action: why voters fail to sanction malfeasance in brazil,American Journal of Political Science,0,4,0,4,1,0,1,7,3,3,0,0,6,1,1,11,0,29,1,1,0,11,0,0,0,0,0,28,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,56,0,5,5,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42,4,10,1,0,0,0,0,1,0,3,0,1,0,14,3,0,0,1,0,0,1,51,37,71,27,0,2,2,5,4,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,76,0,498,3.74436090225564,"unded by evidence in governance and politics (egap), and is preregistered with egap (id 20151118aa). approval was obtained from the institutional review boards of boston university (protocol 4094x), mit (protocol 1604551604), and the universidade federal de pernambuco (número de parecer 1571592). democracy offers a solution to the problem of po- litical malfeasance: vertical accountability. provided that voters obtain credible information about official wrong- ","ndré melo than the field experiment, was preregistered with evi- dence in governance and politics (egap) prior to our access to the outcome data. in the supporting informa- tion (si), we expand on how the present analysis relates to the pap. field experiment our field experiment was conducted in partnership with the state accounts court of pernambuco ",75595
10.1111_ajps.12413,Norms versus action: why voters fail to sanction malfeasance in brazil,American Journal of Political Science,0,4,0,4,1,0,1,7,3,3,0,0,6,1,1,11,0,29,1,1,0,11,0,0,0,0,0,28,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,56,0,5,5,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42,4,10,1,0,0,0,0,1,0,3,0,1,0,14,3,0,0,1,0,0,1,51,37,71,27,0,2,2,5,4,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,76,0,498,3.74436090225564,"algo, and marcus andré melo than the field experiment, was preregistered with evi- dence in governance and politics (egap) prior to our access to the outcome data. in the supporting informa- tion (si), we expand on how the present analysis relates to the pap. field experiment our field experiment was conducted in partnership with the state accounts court of pernambuco (tce-pe). we chose pernambuco largely because of the professionalism and efficiency of the tce","vector of pretreatment covariates chosen by the data- adaptive lasso procedure, as specified in our preanalysis plan. we also present checks for covariate balance and differential attrition by treatment status. our results, summarized graphically in figure 3, show a clear contrast between voters’ behavior in the context of a hypothetical vignette versus real ",75595
10.1111_ajps.12413,Norms versus action: why voters fail to sanction malfeasance in brazil,American Journal of Political Science,0,4,0,4,1,0,1,7,3,3,0,0,6,1,1,11,0,29,1,1,0,11,0,0,0,0,0,28,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,56,0,5,5,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42,4,10,1,0,0,0,0,1,0,3,0,1,0,14,3,0,0,1,0,0,1,51,37,71,27,0,2,2,5,4,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,76,0,498,3.74436090225564,"unded by evidence in governance and politics (egap), and is preregistered with egap (id 20151118aa). approval was obtained from the institutional review boards of boston university (protocol 4094x), mit (protocol 1604551604), and the universidade federal de pernambuco (número de parecer 1571592). democracy offers a solution to the problem of po- litical malfeasance: vertical accountability. provided that voters obtain credible information about official wrong- ","hange voting be- havior. the analysis below goes beyond specific statistical tests described in the preanalysis plan, though it does speak to our general hypothesis that “information will have a larger effect when respondents place more impor- tance on the corresponding issue area” (boas, hidalgo, and melo 2016, 15). in this section, in addition to electoral ",75595
10.1111_ajps.12413,Norms versus action: why voters fail to sanction malfeasance in brazil,American Journal of Political Science,0,4,0,4,1,0,1,7,3,3,0,0,6,1,1,11,0,29,1,1,0,11,0,0,0,0,0,28,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,56,0,5,5,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42,4,10,1,0,0,0,0,1,0,3,0,1,0,14,3,0,0,1,0,0,1,51,37,71,27,0,2,2,5,4,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,76,0,498,3.74436090225564,"algo, and marcus andré melo than the field experiment, was preregistered with evi- dence in governance and politics (egap) prior to our access to the outcome data. in the supporting informa- tion (si), we expand on how the present analysis relates to the pap. field experiment our field experiment was conducted in partnership with the state accounts court of pernambuco (tce-pe). we chose pernambuco largely because of the professionalism and efficiency of the tce","go, and marcus a. melo. 2016. “accountability and incumbent performance in the brazilian northeast: pre-analysis plan.” pre-analysis plan 20151118aa, evidence in governance and politics. http://egap.org/file/1774/download?token=5lhuo0sn. boas, taylor c., f. daniel hidalgo, and marcus a. melo. forth- coming. “horizontal but not vertical: accountability insti- t",75595
10.1111_ajps.12413,Norms versus action: why voters fail to sanction malfeasance in brazil,American Journal of Political Science,0,4,0,4,1,0,1,7,3,3,0,0,6,1,1,11,0,29,1,1,0,11,0,0,0,0,0,28,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,56,0,5,5,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42,4,10,1,0,0,0,0,1,0,3,0,1,0,14,3,0,0,1,0,0,1,51,37,71,27,0,2,2,5,4,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,76,0,498,3.74436090225564,"unded by evidence in governance and politics (egap), and is preregistered with egap (id 20151118aa). approval was obtained from the institutional review boards of boston university (protocol 4094x), mit (protocol 1604551604), and the universidade federal de pernambuco (número de parecer 1571592). democracy offers a solution to the problem of po- litical malfeasance: vertical accountability. provided that voters obtain credible information about official wrong- ","lo. 2016. “accountability and incumbent performance in the brazilian northeast: pre-analysis plan.” pre-analysis plan 20151118aa, evidence in governance and politics. http://egap.org/file/1774/download?token=5lhuo0sn. boas, taylor c., f. daniel hidalgo, and marcus a. melo. forth- coming. “horizontal but not vertical: accountability insti- tutionsandelectoralsa",75595
10.1111_ajps.12413,Norms versus action: why voters fail to sanction malfeasance in brazil,American Journal of Political Science,0,4,0,4,1,0,1,7,3,3,0,0,6,1,1,11,0,29,1,1,0,11,0,0,0,0,0,28,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,56,0,5,5,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42,4,10,1,0,0,0,0,1,0,3,0,1,0,14,3,0,0,1,0,0,1,51,37,71,27,0,2,2,5,4,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,76,0,498,3.74436090225564,"algo, and marcus andré melo than the field experiment, was preregistered with evi- dence in governance and politics (egap) prior to our access to the outcome data. in the supporting informa- tion (si), we expand on how the present analysis relates to the pap. field experiment our field experiment was conducted in partnership with the state accounts court of pernambuco (tce-pe). we chose pernambuco largely because of the professionalism and efficiency of the tce","east: pre-analysis plan.” pre-analysis plan 20151118aa, evidence in governance and politics. http://egap.org/file/1774/download?token=5lhuo0sn. boas, taylor c., f. daniel hidalgo, and marcus a. melo. forth- coming. “horizontal but not vertical: accountability insti- tutionsandelectoralsanctioninginnortheastbrazil.”inin- formation, accountability, and c",75595
10.1111_ajps.12413,Norms versus action: why voters fail to sanction malfeasance in brazil,American Journal of Political Science,0,4,0,4,1,0,1,7,3,3,0,0,6,1,1,11,0,29,1,1,0,11,0,0,0,0,0,28,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,56,0,5,5,0,0,0,0,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42,4,10,1,0,0,0,0,1,0,3,0,1,0,14,3,0,0,1,0,0,1,51,37,71,27,0,2,2,5,4,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,76,0,498,3.74436090225564,"unded by evidence in governance and politics (egap), and is preregistered with egap (id 20151118aa). approval was obtained from the institutional review boards of boston university (protocol 4094x), mit (protocol 1604551604), and the universidade federal de pernambuco (número de parecer 1571592). democracy offers a solution to the problem of po- litical malfeasance: vertical accountability. provided that voters obtain credible information about official wrong- ",n the supporting information section at the end of the article. 1 relationship between analysis and pre-analysis plan 2 confidence in the state accounts court of pernam- buco 3 example fliers 4 legality of the intervention 5 reasons for accounts rejection 6 example ballot 7 vote distribution: sample versus population 8 vignette experiment: alternative estimati,75595
10.1111_ajps.12428,Non‐governmental monitoring of local governments increases compliance with central mandates: a national‐scale field experiment in china,American Journal of Political Science,0,2,0,3,0,0,0,13,0,4,0,0,45,1,13,7,1,25,0,0,0,2,0,0,0,0,1,12,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,1,0,40,0,0,0,1,3,0,0,0,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26,0,10,0,0,0,0,0,5,0,0,0,1,0,27,13,0,0,0,0,0,0,0,0,85,5,1,3,4,1,8,4,1,0,4,4,0,0,0,1,0,0,0,0,0,1,2,0,0,23,1,421,3.16541353383459,ts and discussions about earlier drafts of this article. we preregistered the design of this study and our plans for analysis prior to assigning treatment at the evidence in governance and politics registry (registration: 20150723aa). this research is supported by a grant from the national science foundation of china (grant no. 71825005) to bz. the authors are ordered alphabetically with the following contributions: mb and bz conceived of the study; all authors ,"e pre-treatment year and the two post-treatment years.5 hypothesis testing following our registered preanalysis plan, we test whether observed treatment effects are inconsistent with the sharp null hypothesis using randomization inference. for each outcomepresentedbelow,theobservedaveragetreatment effect in the sample for each measure is a difference- 5 we co",84822
10.1111_ajps.12428,Non‐governmental monitoring of local governments increases compliance with central mandates: a national‐scale field experiment in china,American Journal of Political Science,0,2,0,3,0,0,0,13,0,4,0,0,45,1,13,7,1,25,0,0,0,2,0,0,0,0,1,12,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,1,0,40,0,0,0,1,3,0,0,0,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26,0,10,0,0,0,0,0,5,0,0,0,1,0,27,13,0,0,0,0,0,0,0,0,85,5,1,3,4,1,8,4,1,0,4,4,0,0,0,1,0,0,0,0,0,1,2,0,0,23,1,421,3.16541353383459,"tes for transparency about pollution and its regulation. as preregistered, we use the change in the overall piti score and its compo- nent parts from the pre-treatment baseline to each of two post-treatment years as the main outcome variable (see si appendix a for a detailed description of the scores). the component parts of the piti score provide insights into the areas of transparency by city governments that change over time. increases in the overall and comp","e pre-treatment year and the two post-treatment years.5 hypothesis testing following our registered preanalysis plan, we test whether observed treatment effects are inconsistent with the sharp null hypothesis using randomization inference. for each outcomepresentedbelow,theobservedaveragetreatment effect in the sample for each measure is a difference- 5 we co",84822
10.1111_ajps.12428,Non‐governmental monitoring of local governments increases compliance with central mandates: a national‐scale field experiment in china,American Journal of Political Science,0,2,0,3,0,0,0,13,0,4,0,0,45,1,13,7,1,25,0,0,0,2,0,0,0,0,1,12,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,1,0,40,0,0,0,1,3,0,0,0,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26,0,10,0,0,0,0,0,5,0,0,0,1,0,27,13,0,0,0,0,0,0,0,0,85,5,1,3,4,1,8,4,1,0,4,4,0,0,0,1,0,0,0,0,0,1,2,0,0,23,1,421,3.16541353383459,"his randomization distribution to compute p-values. also as preregistered, we estimate heterogeneous effects by pre- treatment piti score and pre-treatment measures of city- level citizen petitioning related to the environment us- ing multiplicative interaction in an ols model (see si appendix d). monitoring local governments in china 635 results main results the treatment — public disclosure of piti scores — increases compliance of city governments with mandate","e pre-treatment year and the two post-treatment years.5 hypothesis testing following our registered preanalysis plan, we test whether observed treatment effects are inconsistent with the sharp null hypothesis using randomization inference. for each outcomepresentedbelow,theobservedaveragetreatment effect in the sample for each measure is a difference- 5 we co",84822
10.1111_ajps.12428,Non‐governmental monitoring of local governments increases compliance with central mandates: a national‐scale field experiment in china,American Journal of Political Science,0,2,0,3,0,0,0,13,0,4,0,0,45,1,13,7,1,25,0,0,0,2,0,0,0,0,1,12,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,1,0,40,0,0,0,1,3,0,0,0,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26,0,10,0,0,0,0,0,5,0,0,0,1,0,27,13,0,0,0,0,0,0,0,0,85,5,1,3,4,1,8,4,1,0,4,4,0,0,0,1,0,0,0,0,0,1,2,0,0,23,1,421,3.16541353383459," local officials (reported below). heterogeneous effects we preregistered a number of tests for heterogeneous treatment effects, with the goal of better understanding the types of cities that respond to treatment. although we recognized at the outset of the project that we had limited power to detect heterogeneous effects, we considered it desirabletotestforthemtoshedlightonplausiblereasons for treatment effects. in particular, we test whether treat- menteffects","e pre-treatment year and the two post-treatment years.5 hypothesis testing following our registered preanalysis plan, we test whether observed treatment effects are inconsistent with the sharp null hypothesis using randomization inference. for each outcomepresentedbelow,theobservedaveragetreatment effect in the sample for each measure is a difference- 5 we co",84822
10.1111_ajps.12428,Non‐governmental monitoring of local governments increases compliance with central mandates: a national‐scale field experiment in china,American Journal of Political Science,0,2,0,3,0,0,0,13,0,4,0,0,45,1,13,7,1,25,0,0,0,2,0,0,0,0,1,12,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,15,0,0,0,0,0,1,0,40,0,0,0,1,3,0,0,0,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26,0,10,0,0,0,0,0,5,0,0,0,1,0,27,13,0,0,0,0,0,0,0,0,85,5,1,3,4,1,8,4,1,0,4,4,0,0,0,1,0,0,0,0,0,1,2,0,0,23,1,421,3.16541353383459,"ce intervals derived from blockwise bootstrap sampling. the preregistered search phrases “piti” never appeared in news headlines and is thus not displayed. si figure c1 shows similar results for full-text baidu search of news media. governance in authoritarian settings, we conducted a series of interviews with 20 municipal epb officials in our sample, seven ngos that adopted the piti in- tervention, and three local scholars from cities in our sample knowledgeabl","e pre-treatment year and the two post-treatment years.5 hypothesis testing following our registered preanalysis plan, we test whether observed treatment effects are inconsistent with the sharp null hypothesis using randomization inference. for each outcomepresentedbelow,theobservedaveragetreatment effect in the sample for each measure is a difference- 5 we co",84822
10.1111_ajps.12468,"Cultivating clients: reputation, responsiveness, and ethnic indifference in india's slums",American Journal of Political Science,2,0,0,0,0,1,1,12,1,3,2,1,0,0,0,9,0,3,1,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,4,0,118,0,19,14,11,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,1,55,3,6,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,4,0,0,119,12,0,5,0,0,28,10,4,0,2,4,0,0,0,1,0,0,4,1,0,0,0,0,0,34,0,494,3.71428571428571,"iew board approval from american university (15098) and was preregistered with evidence in governance and politics (20160813). ved prakash sharma and the survey team provided excellent research assistance. this research was made possible by grants from the macmillan center, yale university, and the school of international service, american university. sufficiently investigate the factors structuring the bottom- up responsiveness of brokers to quotidian requests ",,75350
10.1111_ajps.12479,Universal love or one true religion? {Experimental} evidence of the ambivalent effect of religious ideas on altruism and discrimination,American Journal of Political Science,0,0,0,3,0,0,4,9,3,0,0,0,52,0,6,8,0,28,0,2,0,9,3,3,0,0,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,37,0,5,3,0,10,0,0,0,0,76,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,36,7,0,12,3,0,0,1,1,4,1,0,0,7,0,3,1,0,0,0,0,0,1,0,0,92,19,0,5,1,1,13,8,0,2,5,2,0,0,0,1,0,0,2,0,0,10,0,2,0,54,1,541,4.06766917293233,"implicit religious primes on dictator game allo- cations: a preregistered replication experiment.” journal of experimental psychology. general 144 (6): e94–104. grim, brian j., and roger finke. 2011. the price of freedom denied: religious persecution and conflict in the 21st century. cambridge studies in social theory, religion and politics. cambridge: cambridge university press. gupta, gautam, minhaj mahmud, pushkar maitra, san- tanu mitra, and ananta neelim. 2",,79771
10.1111_ajps.12499,"Electoral institutions and electoral cycles in investment incentives: a field experiment on over 3,000 u.s. {Municipalities} *",American Journal of Political Science,0,0,1,2,1,0,10,16,1,2,0,0,21,0,1,15,0,6,0,0,0,4,3,2,0,0,0,9,1,0,7,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,7,3,0,78,0,2,3,10,2,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,13,43,0,12,3,0,0,2,1,6,0,1,0,9,2,4,2,0,0,2,1,0,1,0,0,141,14,0,1,0,0,9,5,3,0,5,3,0,0,0,1,0,0,1,0,0,0,4,0,0,36,1,519,3.90225563909774,"y, 790 kmbl, provo, ut 84602 (daniel_nielson@byu.edu). ∗ we preregistered the research design with the evidence in governance and politics (egap) network (www.egap.org) on july 31, 2013, prior to the execution of the experiment in august 2013. the registration documents were embargoed until september 2014 to avoid detection in the field experiment. anonymized preregistration documents are available from egap upon email request. we registered substantial informat","lson@byu.edu). ∗ we preregistered the research design with the evidence in governance and politics (egap) network (www.egap.org) on july 31, 2013, prior to the execution of the experiment in august 2013. the registration documents were embargoed until september 2014 to avoid detection in the field experiment. anonymized preregistration documents are av",77355
10.1111_ajps.12499,"Electoral institutions and electoral cycles in investment incentives: a field experiment on over 3,000 u.s. {Municipalities} *",American Journal of Political Science,0,0,1,2,1,0,10,16,1,2,0,0,21,0,1,15,0,6,0,0,0,4,3,2,0,0,0,9,1,0,7,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,7,3,0,78,0,2,3,10,2,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,13,43,0,12,3,0,0,2,1,6,0,1,0,9,2,4,2,0,0,2,1,0,1,0,0,141,14,0,1,0,0,9,5,3,0,5,3,0,0,0,1,0,0,1,0,0,0,4,0,0,36,1,519,3.90225563909774,"2014 to avoid detection in the field experiment. anonymized preregistration documents are available from egap upon email request. we registered substantial information including the study background, hypotheses, expected analysis procedures, and who would carry out the research. we precommitted to report certain interventions and results regardless of the outcome, which we have done throughout, and we also note where we deviate from the preregistration document."," preregistered the research design with the evidence in governance and politics (egap) network (www.egap.org) on july 31, 2013, prior to the execution of the experiment in august 2013. the registration documents were embargoed until september 2014 to avoid detection in the field experiment. anonymized preregistration documents are available from egap u",77355
10.1111_ajps.12499,"Electoral institutions and electoral cycles in investment incentives: a field experiment on over 3,000 u.s. {Municipalities} *",American Journal of Political Science,0,0,1,2,1,0,10,16,1,2,0,0,21,0,1,15,0,6,0,0,0,4,3,2,0,0,0,9,1,0,7,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,7,3,0,78,0,2,3,10,2,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,13,43,0,12,3,0,0,2,1,6,0,1,0,9,2,4,2,0,0,2,1,0,1,0,0,141,14,0,1,0,0,9,5,3,0,5,3,0,0,0,1,0,0,1,0,0,0,4,0,0,36,1,519,3.90225563909774,"done throughout, and we also note where we deviate from the preregistration document. we thank aaron chatterji, adam dynes, darren hawkins, susan hyde, stephen meier, and participants at various seminar, conference, and workshop presentations, including the international studies association (2013), the midwest political science association (2013), the international political economy society (2013), the political science department at brigham young university, by","to avoid detection in the field experiment. anonymized preregistration documents are available from egap upon email request. we registered substantial information including the study background, hypotheses, expected analysis procedures, and who would carry out the research. we precommitted to report certain interventions and results regardless of the o",77355
10.1111_ajps.12499,"Electoral institutions and electoral cycles in investment incentives: a field experiment on over 3,000 u.s. {Municipalities} *",American Journal of Political Science,0,0,1,2,1,0,10,16,1,2,0,0,21,0,1,15,0,6,0,0,0,4,3,2,0,0,0,9,1,0,7,0,2,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,7,3,0,78,0,2,3,10,2,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,13,43,0,12,3,0,0,2,1,6,0,1,0,9,2,4,2,0,0,2,1,0,1,0,0,141,14,0,1,0,0,9,5,3,0,5,3,0,0,0,1,0,0,1,0,0,0,4,0,0,36,1,519,3.90225563909774,"ent as stated, in addition to other analyses flagged as not preregistered. funding for this project was provided by richard and judy finch; the department of political science at byu; byu’s college of family, home, and social sciences; byu’s david m. kennedy center for international studies; the weidenbaum center and center for new institutional social sciences at washington university in st. louis; and the bannister chair at the university of texas at austin. p","ng this type of firm. rather than speculate on the economic goals of firms, in a deviation from the pre-analysis plan, we har- ness a question on local economic development goals in the international city/county management association (icma) economic development survey (2009). from the survey, we were able to code whether at- tracting investment in manufacturi",77355
