file_in	title	journal	%	average marginal component effect	Average treatment effect	carr.{20}experiment	choice experiment	coefficient	condition	conduct.{1,70}experiment	utili[sz].{1,70}experiment	confidence interval	conjoint experiment	control	control group	difference-in-differences	estimator	experimental design	experimental group	experimental research	field experiment	instrumental variable	interaction	internet experiment	intervention	likelihood estimator	manipulation	lab experiment	maximum likelihood estimator	measure	model	multilevel experiment	natural experiment	null result	online survey experiment	p <	p =	p >	p<	p=	p>	participa	population	posttest	pretest	predict	predicted probab	causal	sample size	quasi-experimental	random	random utility model	randomized control trial	RCT	RDD	regression discontinuity design	statistical significance	statistically significant	survey experiment	treatment effect	treatment group	validity	list survey	vignette	vignette experiment	β	effect	design	results	plot	figure	subject	recruit	random.{10}assign	control condition	mechanical turk	mturk	causal inference	µ	yougov	polimetrix	qualtrics	count_experiment	nchar
10.1080_14494035.2019.1579505	Designing stakeholder learning dialogues for effective global governance	Policy and Society	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	11	0	0	1	0	0	0	0	0	0	0	0	0	0	11	112236
10.1007_s11109-017-9404-x	Presidents shaping public opinion in parliamentary democracies: a survey experiment in turkey	Political Behavior	11	0	0	0	0	0	14	0	0	0	0	18	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	4	0	0	0	0	0	0	0	0	0	3	7	1	1	1	0	0	0	0	12	6	15	0	8	0	0	0	11	0	0	1	0	0	0	0	31	71326
10.1007_s11109-015-9323-7	How ideology fuels affective polarization	Political Behavior	0	0	0	0	0	9	26	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	5	4	0	0	0	0	0	5	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	5	5	14	0	0	0	0	0	0	36	5	28	8	3	0	0	0	0	0	0	0	0	0	0	0	23	72753
10.1093_jopart_mup009	Pay for performance in the public sector–benefits and (hidden) costs	Journal of Public Administration Research and Theory	15	0	0	0	0	0	0	1	0	0	0	18	6	0	0	1	0	0	0	0	3	0	0	0	1	0	0	5	19	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	11	0	11	0	0	0	0	0	0	0	0	0	0	4	0	13	0	0	75	9	16	0	0	3	0	0	0	0	0	0	0	0	0	0	29	91535
10.1017_s0007123416000223	Legislator dissent as a valence signal	British Journal of Political Science	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	9	11	0	0	0	0	6	4	0	0	0	0	0	3	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	25	4	19	0	11	0	0	0	0	0	0	1	0	6	0	0	40	81912
10.1086_690948	Constituency service under nondemocratic rule: evidence from china	The Journal of Politics	30	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	1	0	1	0	2	0	0	13	16	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	2	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	9	0	3	4	0	0	0	0	0	0	0	0	0	0	17	82640
10.1111_ajps.12427	Tuning in, not turning out: evaluating the impact of ethnic television on political participation	American Journal of Political Science	27	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	6	0	0	0	0	0	0	4	0	0	1	0	6	2	0	2	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	18	8	17	0	13	0	0	0	0	0	0	0	0	0	0	0	8	68693
10.1017_s0022381612000837	Counterframing effects	The Journal of Politics	1	0	0	0	0	0	16	0	0	0	0	5	4	0	0	0	0	0	0	0	1	0	0	0	10	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	1	17	0	6	1	0	0	1	0	0	0	0	0	0	0	16	71051
10.1111_pops.2014.35.issue-4	""	Political Psychology	93	0	0	0	0	0	2	1	0	0	0	52	3	0	0	4	0	1	0	0	4	0	2	0	0	0	0	5	5	0	0	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	11	6	4	3	27	4	0	0	1	0	0	0	0	0	1	0	42	98056
10.1016_j.ejpoleco.2009.11.007	Efficiency and justice revisited	European Journal of Political Economy	11	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0	1	3	0	0	0	0	0	0	0	0	0	0	14	54924
10.1111_pops.12064	Partisan bias and information discounting in economic judgments	Political Psychology	31	0	0	0	0	1	31	0	0	0	0	49	28	0	0	2	1	0	0	0	5	0	0	0	1	0	0	2	4	0	0	0	0	33	0	0	6	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0	0	3	7	0	1	8	2	0	0	0	0	13	3	8	0	11	13	0	0	13	0	0	0	0	0	0	0	12	53864
10.1093_poq_nfz049	An improved question format for measuring conspiracy beliefs	Public Opinion Quarterly	90	0	0	0	0	0	52	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	11	7	0	0	0	0	15	16	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	9	10	22	1	20	0	0	0	0	3	1	0	0	0	0	0	15	82696
10.1017_s1049096519000969	The democratic dilemma: taking the dilemma out of democracy	PS: Political Science \& Politics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	23868
10.1093_jopart_muy075	When your group fails: the effect of race-based performance signals on citizen voice and exit	Journal of Public Administration Research and Theory	27	0	0	0	0	2	1	0	0	1	0	6	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	8	12	0	1	0	0	7	8	0	0	0	0	0	5	0	0	0	0	9	3	0	0	0	0	0	0	2	2	2	0	0	0	4	0	0	0	2	61	7	35	0	13	2	0	0	0	0	0	0	0	0	0	0	11	107968
10.1111_j.1743-8594.2011.00175.x	The sources of patriotism: survey and experimental evidence	Foreign Policy Analysis	16	0	0	0	0	3	1	0	0	0	0	4	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	13	0	0	0	0	4	0	3	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	6	3	8	0	1	0	0	0	0	0	0	0	0	0	0	0	14	62449
10.1007_s10290-010-0059-5	Structural funds, eu enlargement, and the redistribution of fdi in europe	Review of World Economics	33	0	0	0	0	1	0	0	0	2	0	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	3	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	19	0	16	0	0	1	0	0	0	0	0	0	0	0	0	0	9	72575
10.1093_poq_nfq048	Research synthesis: aapor report on online panels	Public Opinion Quarterly	41	0	0	0	0	0	1	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0	0	0	0	0	91	0	0	2	0	2	0	0	18	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	9	26	70	0	0	27	11	0	0	0	0	0	0	1	0	0	18	221694
10.1017_s0143814x19000151	Holding agencies accountable: exploring the effect of oversight on citizens' approval of members of congress	Journal of Public Policy	22	0	0	0	0	0	16	0	0	0	0	15	1	0	0	3	0	1	0	0	6	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	5	2	0	0	2	0	4	0	0	25	5	37	0	14	25	0	0	1	4	12	0	0	0	0	1	25	74063
10.1016_j.ejpoleco.2015.10.003	Reputation, volunteering, and trust: minimizing reliance on taste-based explanations	European Journal of Political Economy	1	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	2	34	0	0	0	0	0	2	0	0	0	0	0	14	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	6	59570
10.1017_s0043887117000028	Humiliation and third-party aggression	World Politics	4	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10	2	20	0	14	39	0	0	0	0	0	0	0	0	0	0	6	114510
10.1017_psrm.2015.6	Learning from debate: institutions and information	Political Science Research and Methods	80	0	0	0	0	0	5	0	0	0	0	1	0	0	0	3	0	1	0	0	2	0	0	0	0	0	0	0	23	0	0	0	0	6	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	8	21	0	12	35	0	0	0	0	0	0	0	0	0	0	65	91900
10.1111_pops.12488	Does the awareness of mortality shape people's openness to violence and conflict? {An} examination of terror management theory	Political Psychology	15	0	0	0	0	0	7	0	0	0	0	9	1	0	0	0	0	0	0	0	5	0	2	0	28	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	2	0	0	0	3	0	0	0	0	23	1	18	0	3	0	0	0	4	0	0	0	0	0	0	0	15	53810
10.1016_j.electstud.2017.12.002	One size doesn't fit all: voter decision criteria heterogeneity and vote choice	Electoral Studies	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	22	42	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	5	0	1	33	0	0	4	0	0	0	0	0	0	0	0	0	0	5	71645
10.1016_j.polgeo.2019.01.009	Reinterpreting the enemy: geopolitical beliefs and the attribution of blame in the nagorno-karabakh conflict	Political Geography	35	0	0	0	0	0	2	0	0	0	0	8	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	7	1	0	0	0	0	0	5	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	3	2	0	0	2	0	0	0	0	0	1	0	0	0	0	7	77181
10.1017_s0022381611000168	Is the government to blame? {An} experimental test of how partisanship shapes perceptions of performance and responsibility	The Journal of Politics	4	0	0	0	0	0	2	0	0	0	0	12	2	0	0	4	0	0	0	0	8	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	14	0	0	2	0	0	0	0	0	1	5	2	0	5	1	0	0	0	0	21	13	7	1	26	1	0	0	0	0	0	0	0	4	0	0	33	68330
10.1080_02684527.2011.556361	Experimental intelligence	Intelligence and National Security	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	3	0	0	0	0	1	0	2	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	11	13	3	0	0	2	0	0	0	0	0	0	0	0	0	0	87	52381
10.1111_j.1541-1338.2012.00563.x	Public attitudes toward climate science and climate policy in federal systems: canada and the united states compared1	Review of Policy Research	2	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	0	39	0	0	0	0	0	0	1	0	0	0	0	6	68742
10.1017_s000305541100027x	The {Cost} of {Empty} {Threats}: {A} {Penny}, {Not} a {Pound	American Political Science Review	65	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	0	3	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	11	2	5	0	1	22	0	0	0	0	0	2	0	0	0	0	8	129474
10.1016_j.ejpoleco.2019.08.002	Partisan lobbyists in conflicts	European Journal of Political Economy	7	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	2	0	0	23	0	0	0	0	0	0	2	11	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	19	0	0	3	0	0	0	0	0	0	0	0	0	0	56	47589
10.1093_poq_nfz031	Enemy or ally? {Elites}, base relations, and partisanship in america	Public Opinion Quarterly	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	4	0	0	4	6	0	0	0	0	17	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	3	0	0	10	3	25	0	15	0	0	0	0	1	17	0	0	0	0	16	33	72193
10.1111_j.1540-5907.2012.00617.x	Do conditional cash transfers affect electoral behavior? {Evidence} from a randomized experiment in mexico	American Journal of Political Science	38	0	0	0	0	0	2	0	0	0	0	3	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	6	8	0	0	0	0	9	2	0	0	0	0	0	27	0	0	3	0	6	0	0	7	0	0	0	0	0	0	4	0	0	23	2	0	0	0	0	27	5	18	0	0	2	0	0	0	0	0	1	0	0	0	0	45	70086
10.1017_s1537592716003248	Fundamental grounding	Perspectives on Politics	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	9	29585
10.1086_690304	Interests, information, and minority influence in deliberation	The Journal of Politics	16	0	0	0	0	0	28	1	0	0	0	6	0	0	0	4	0	0	0	0	2	0	0	0	5	0	0	10	39	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	3	0	0	0	0	0	0	0	1	0	0	3	0	2	0	0	15	6	25	0	7	17	0	0	0	0	0	0	0	0	0	0	51	93713
10.1017_s0003055417000569	Nonrepresentative {Representatives}: {An} {Experimental} {Study} of the {Decision} {Making} of {Elected} {Politicians	American Political Science Review	97	0	0	0	1	0	14	0	0	0	0	2	0	0	0	1	0	0	3	0	2	0	5	0	3	0	0	2	3	0	1	0	0	0	27	0	0	0	0	0	16	0	0	2	0	3	0	0	3	0	0	0	0	0	5	5	0	1	0	6	0	7	0	0	26	12	34	0	27	30	1	0	0	0	0	0	0	0	0	0	56	114574
10.1111_pops.12598	Anger mediates the effects of fear on support for the far right-a rejoinder	Political Psychology	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	1	6	0	0	0	0	0	0	0	0	1	0	0	0	0	7	19821
10.1017_s1049096520002000	Single conversations expand practitioners' use of research: evidence from a field experiment	PS: Political Science \& Politics	7	0	0	0	0	0	0	1	0	0	0	11	7	0	0	1	0	0	9	0	13	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	13	0	0	0	0	0	14	2	6	0	2	0	0	0	0	0	0	0	0	0	0	0	22	32255
10.1017_s0020818319000249	Who settles disputes? {Treaty} design and trade attitudes toward the transatlantic trade and investment partnership (ttip)	International Organization	6	0	0	0	0	0	1	2	0	0	4	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	17	53	10	0	4	21	0	0	0	0	0	2	0	0	0	0	13	66377
10.1086_710016	Family history and attitudes toward out-groups: evidence from the european refugee crisis	The Journal of Politics	36	0	0	0	0	0	2	0	0	0	0	12	10	0	0	0	0	0	1	0	1	0	4	0	3	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	1	10	1	0	0	0	0	0	54	8	23	0	10	2	0	0	0	0	0	0	0	0	0	0	14	76125
10.1017_s0007123415000526	Political competition, partisanship and interpersonal trust in electoral democracies	British Journal of Political Science	3	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	7	8	0	2	0	0	3	1	0	1	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	5	24	0	13	9	0	0	0	2	0	1	0	0	0	0	22	88727
10.1007_s11109-012-9200-6	"The stained glass ceiling: social contact and mitt romney's """"religion problem"	Political Behavior	4	0	0	0	0	3	3	2	0	2	0	9	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	18	0	30	0	1	0	0	0	0	0	0	0	0	2	2	0	20	66826
10.1017_psrm.2015.49	Prejudice and politics re-examined the political significance of implicit racial bias	Political Science Research and Methods	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	7	0	0	0	0	15	0	0	1	0	0	0	4	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	25	3	11	0	3	24	0	0	0	0	0	0	0	0	0	0	9	72719
10.1080_13563467.2016.1201802	Foreign direct investment, political risk and the limited access order	New Political Economy	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	5	79508
10.1177_0022002716669808	Lessons on political violence from america's post–9/11 wars	Journal of Conflict Resolution	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	10	0	1	0	0	0	0	0	0	0	0	0	13	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	10	0	6	0	9	4	0	0	0	0	0	1	0	0	0	0	8	83327
10.1017_s000305541800031x	Technological {Change} and {Political} {Turnover}: {The} {Democratizing} {Effects} of the {Green} {Revolution} in {India	American Political Science Review	13	0	0	0	0	4	0	0	0	1	0	7	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	14	4	0	5	0	0	21	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	9	1	15	24	0	0	0	0	0	0	0	0	0	0	6	96929
10.1162_isec_a_00150			0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	9	0	0	2	0	0	0	0	0	0	0	0	0	0	88	110632
10.1086_708778	A certain type of descriptive representative? {Understanding} how the skin tone and gender of candidates influences black politics	The Journal of Politics	3	0	0	0	0	0	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	11	0	10	0	4	0	0	0	0	0	0	0	0	0	0	1	12	26697
10.1111_j.1467-9221.2010.00763.x	Personal value priorities and national identification	Political Psychology	8	0	0	0	0	0	11	0	0	0	0	5	2	0	0	0	0	0	0	0	6	0	1	0	2	0	0	13	6	0	0	0	0	14	2	0	0	0	0	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5	0	6	0	0	0	2	0	0	0	0	0	0	0	9	75940
10.1007_s10290-011-0104-z	Exports, investment and firm-level sales volatility	Review of World Economics	46	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	10	0	5	0	0	0	0	0	0	0	0	0	0	0	18	56654
10.1111_jcms.12025	Indirect effects of eurosceptic messages on citizen attitudes toward domestic politics	JCMS: Journal of Common Market Studies	0	0	0	0	0	0	2	0	0	0	0	10	3	0	0	0	0	0	0	0	1	0	0	0	2	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	26	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	10	61829
10.1111_psj.12160	More than the affordable care act: topics and themes in health policy research	Policy Studies Journal	0	0	0	0	1	0	1	0	0	0	0	7	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	0	2	2	0	0	0	0	0	1	0	0	0	0	10	99486
10.1002_poi3.90	Crowdsourcing public opinion using urban pervasive technologies: lessons from real-life experiments in oulu	Policy \& Internet	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	12	16	0	12	0	0	0	0	0	0	0	0	0	0	0	7	63418
10.1007_s11127-010-9665-y	Power comes with responsibility—or does it?	Public Choice	14	0	0	0	0	1	0	2	0	0	0	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	20	0	0	1	0	0	0	0	0	0	0	0	0	0	55	39915
10.1080_09644016.2016.1244964	Do global climate summits influence public awareness and policy preferences concerning climate change?	Environmental Politics	27	0	0	0	0	1	3	0	0	0	0	40	15	0	0	2	0	1	1	0	1	0	0	0	0	0	0	4	18	0	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	6	0	0	4	0	0	0	0	0	1	7	3	4	1	0	0	0	0	0	42	13	20	0	34	2	1	0	0	8	2	1	0	0	0	5	38	75574
10.1590_s0034-73292011000200009	Promessa tecnológica e vantagem combatente	Revista Brasileira de Política Internacional	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	49136
10.1007_s11127-015-0273-8	From mixed economy to entangled political economy: a paretian social-theoretic orientation	Public Choice	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	2	0	0	0	0	0	0	0	0	0	0	5	48475
10.1016_j.electstud.2020.102137	A voter-centric explanation of the success of ideological candidates for the u.s. house	Electoral Studies	22	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	9	1	0	0	0	0	9	0	0	0	0	0	0	1	0	0	7	0	4	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	0	0	0	19	1	22	0	1	0	0	0	0	1	2	0	0	0	0	0	10	55802
10.1017_s1049096519001549	2019 apsa awards	PS: Political Science \& Politics	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	4	1	0	1	2	1	0	0	0	0	0	0	1	0	0	6	83137
10.1017_s0260210516000097	Democratic peace and the norms of the public: a multilevel analysis of the relationship between regime type and citizens' bellicosity, 1981–2008	Review of International Studies	0	0	0	0	0	0	1	0	0	0	0	18	0	0	0	0	0	1	0	0	13	0	2	0	0	0	0	11	21	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	3	32	0	0	25	0	0	0	0	0	0	0	0	0	0	6	92830
10.1080_14747731.2018.1558816	Extra-capitalist impulses in the midst of the crisis: perspectives and positions outside of capitalism	Globalizations	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	14	63185
10.1177_1532673x16631416	Beyond surveillance	American Politics Research	5	0	0	0	0	6	0	0	0	1	0	13	9	0	1	1	0	0	0	0	1	0	0	0	0	1	0	7	14	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	6	0	0	4	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	27	18	12	0	15	36	0	0	0	0	0	0	0	0	0	0	19	60658
10.1093_isr_viz005	Forum: complex systems and international governance	International Studies Review	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	8	0	3	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	19	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	1	0	2	3	0	0	0	0	0	0	0	0	0	0	5	124585
10.1016_j.polgeo.2021.102354	Embodying vertical geopolitics: towards a political geography of falling	Political Geography	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	1	0	0	3	2	0	0	0	0	0	0	0	0	0	10	79957
10.1111_psj.12317	Applying policy process theories to environmental governance research: themes and new directions	Policy Studies Journal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	7	0	10	0	0	0	0	0	0	0	0	0	0	0	8	81935
